filename,transcript,abs_start,abs_end,words,rel_start,rel_end,Is_Silent,transcript_no_punct,transcript_no_punct_corrected,transcript_cleaned,song_id,song_length,split,is_explicit
1fab7911b4074ccab7c04d2678cb6857-31.wav,whothe hell is she?,90.365,91.894,"[{'word': 'whothe', 'start': 0.0, 'end': 0.535}, {'word': 'hell', 'start': 0.612, 'end': 0.765}, {'word': 'is', 'start': 0.765, 'end': 0.994}]",0.0,1.5290000000000106,False,whothe hell is she,who the hell is she,True,1fab7911b4074ccab7c04d2678cb6857,108.025,train,True
1fab7911b4074ccab7c04d2678cb6857-32.wav,that weirdo with,92.506,93.652,"[{'word': 'weirdo', 'start': 0.305, 'end': 0.917}]",0.0,1.1460000000000008,False,that weirdo with,that weirdo with,False,1fab7911b4074ccab7c04d2678cb6857,108.025,train,True
1fab7911b4074ccab7c04d2678cb6857-42.wav,she's just a weirdo with,124.922,127.521,"[{'word': 'just', 'start': 0.305, 'end': 0.611}, {'word': 'a', 'start': 0.688, 'end': 0.917}, {'word': 'weirdo', 'start': 0.993, 'end': 2.14}, {'word': 'with', 'start': 2.14, 'end': 2.599}]",0.0,2.599000000000004,False,she's just a weirdo with,she's just a weirdo with,False,1fab7911b4074ccab7c04d2678cb6857,108.025,train,True
1fab7911b4074ccab7c04d2678cb6857-49.wav,whothe hell is she?,153.056,154.891,"[{'word': 'whothe', 'start': 0.0, 'end': 0.459}, {'word': 'hell', 'start': 0.612, 'end': 0.765}, {'word': 'is', 'start': 0.765, 'end': 0.994}]",0.0,1.8349999999999795,False,whothe hell is she,who the hell is she,True,1fab7911b4074ccab7c04d2678cb6857,108.025,train,True
1fab7911b4074ccab7c04d2678cb6857-50.wav,ah that weirdo with,155.044,156.344,"[{'word': 'that', 'start': 0.153, 'end': 0.306}, {'word': 'weirdo', 'start': 0.459, 'end': 0.994}, {'word': 'with', 'start': 1.07, 'end': 1.3}]",0.0,1.299999999999983,False,ah that weirdo with,ah that weirdo with,False,1fab7911b4074ccab7c04d2678cb6857,108.025,train,True
1fb03ba5115246618c8d2614404b4fe2-17.wav,toi aussi tu detestes la vie,127.517,129.917,"[{'word': 'toi', 'start': 0.0, 'end': 0.056}, {'word': 'aussi', 'start': 0.112, 'end': 1.005}, {'word': 'tu', 'start': 1.172, 'end': 1.228}, {'word': 'detestes', 'start': 1.284, 'end': 1.73}, {'word': 'la', 'start': 1.953, 'end': 2.065}, {'word': 'vie', 'start': 2.121, 'end': 2.4}]",0.0,2.4000000000000057,False,toi aussi tu detestes la vie,to i aussi tu de testes la vie,True,1fb03ba5115246618c8d2614404b4fe2,59.09699999999996,train,True
1ff14f482fad474c8f85dc5b50322823-2.wav,in case god doesn't show,16.725,20.523,"[{'word': 'case', 'start': 0.779, 'end': 1.509}, {'word': 'god', 'start': 1.558, 'end': 1.899}, {'word': 'doesnt', 'start': 1.996, 'end': 2.581}]",0.0,3.7979999999999983,False,in case god doesn't show,in case god doesn't show,False,1ff14f482fad474c8f85dc5b50322823,154.62700000000004,train,True
20703b558a874bb2a5e412edac9e708e-14.wav,and my heart's too drunk to drive,35.471,38.309,"[{'word': 'and', 'start': 0.0, 'end': 0.237}, {'word': 'my', 'start': 0.296, 'end': 0.532}, {'word': 'hearts', 'start': 0.592, 'end': 0.946}, {'word': 'too', 'start': 1.005, 'end': 1.478}, {'word': 'drunk', 'start': 1.537, 'end': 1.951}, {'word': 'to', 'start': 2.01, 'end': 2.129}, {'word': 'drive', 'start': 2.247, 'end': 2.838}]",0.0,2.838000000000001,False,and my heart's too drunk to drive,and my heart's too drunk to drive,False,20703b558a874bb2a5e412edac9e708e,170.30400000000006,train,True
20703b558a874bb2a5e412edac9e708e-25.wav,i know my heart's too drunk to drive,57.935,61.008,"[{'word': 'know', 'start': 0.354, 'end': 0.532}, {'word': 'my', 'start': 0.591, 'end': 0.827}, {'word': 'hearts', 'start': 0.886, 'end': 1.182}, {'word': 'too', 'start': 1.241, 'end': 1.714}, {'word': 'drunk', 'start': 1.773, 'end': 2.187}, {'word': 'to', 'start': 2.246, 'end': 2.364}]",0.0,3.0730000000000004,False,i know my heart's too drunk to drive,i know my heart's too drunk to drive,False,20703b558a874bb2a5e412edac9e708e,170.30400000000006,train,True
20703b558a874bb2a5e412edac9e708e-50.wav,cause my heart's too drunk to drive,114.92,117.639,"[{'word': 'my', 'start': 0.236, 'end': 0.414}, {'word': 'hearts', 'start': 0.473, 'end': 0.827}, {'word': 'too', 'start': 0.946, 'end': 1.359}, {'word': 'drunk', 'start': 1.418, 'end': 1.891}, {'word': 'to', 'start': 1.95, 'end': 2.069}, {'word': 'drive', 'start': 2.187, 'end': 2.719}]",0.0,2.718999999999994,False,cause my heart's too drunk to drive,cause my heart's too drunk to drive,False,20703b558a874bb2a5e412edac9e708e,170.30400000000006,train,True
20703b558a874bb2a5e412edac9e708e-61.wav,i know my heart's too drunk to drive,137.265,140.338,"[{'word': 'know', 'start': 0.295, 'end': 0.532}, {'word': 'my', 'start': 0.591, 'end': 0.768}, {'word': 'hearts', 'start': 0.827, 'end': 1.182}, {'word': 'too', 'start': 1.241, 'end': 1.596}, {'word': 'drunk', 'start': 1.655, 'end': 2.069}, {'word': 'to', 'start': 2.128, 'end': 2.305}]",0.0,3.0730000000000075,False,i know my heart's too drunk to drive,i know my heart's too drunk to drive,False,20703b558a874bb2a5e412edac9e708e,170.30400000000006,train,True
20703b558a874bb2a5e412edac9e708e-80.wav,and my heart's too drunk to drive,175.393,178.112,"[{'word': 'my', 'start': 0.295, 'end': 0.473}, {'word': 'hearts', 'start': 0.532, 'end': 0.886}, {'word': 'too', 'start': 0.945, 'end': 1.3}, {'word': 'drunk', 'start': 1.359, 'end': 1.773}, {'word': 'to', 'start': 1.832, 'end': 1.95}, {'word': 'drive', 'start': 2.069, 'end': 2.719}]",0.0,2.718999999999994,False,and my heart's too drunk to drive,and my heart's too drunk to drive,False,20703b558a874bb2a5e412edac9e708e,170.30400000000006,train,True
20703b558a874bb2a5e412edac9e708e-91.wav,i know my heart's too drunk to drive,197.797,200.87,"[{'word': 'know', 'start': 0.236, 'end': 0.413}, {'word': 'my', 'start': 0.472, 'end': 0.65}, {'word': 'hearts', 'start': 0.709, 'end': 1.123}, {'word': 'too', 'start': 1.182, 'end': 1.596}, {'word': 'drunk', 'start': 1.655, 'end': 2.128}, {'word': 'to', 'start': 2.187, 'end': 2.305}]",0.0,3.0730000000000075,False,i know my heart's too drunk to drive,i know my heart's too drunk to drive,False,20703b558a874bb2a5e412edac9e708e,170.30400000000006,train,True
208eae836e054e9bbe9102c8b73cb37f-24.wav,talk to god & listen to the casual reply,152.366,160.294,"[{'word': 'to', 'start': 0.214, 'end': 0.643}, {'word': 'god', 'start': 0.643, 'end': 0.964}, {'word': 'listen', 'start': 1.285, 'end': 2.035}, {'word': 'to', 'start': 2.035, 'end': 2.357}, {'word': 'the', 'start': 2.357, 'end': 2.464}, {'word': 'casual', 'start': 2.571, 'end': 3.75}]",0.0,7.927999999999997,False,talk to god listen to the casual reply,talk to god listen to the casual reply,False,208eae836e054e9bbe9102c8b73cb37f,225.63800000000023,train,True
20f005fe0697468cbd6d92562cd09738-49.wav,god sing for the hopeless,152.924,156.71,"[{'word': 'god', 'start': 0.0, 'end': 1.42}, {'word': 'sing', 'start': 1.775, 'end': 2.13}, {'word': 'for', 'start': 2.248, 'end': 2.485}, {'word': 'the', 'start': 2.485, 'end': 2.603}, {'word': 'hopeless', 'start': 2.603, 'end': 3.786}]",0.0,3.786000000000002,False,god sing for the hopeless,god sing for the hopeless,False,20f005fe0697468cbd6d92562cd09738,134.03499999999994,train,True
2134937ce63a4e3e82c3d743751fa523-26.wav,asking god if he,57.981,60.677,"[{'word': 'asking', 'start': 0.0, 'end': 0.505}, {'word': 'god', 'start': 0.674, 'end': 1.264}, {'word': 'if', 'start': 1.348, 'end': 1.601}, {'word': 'he', 'start': 1.685, 'end': 2.696}]",0.0,2.695999999999998,False,asking god if he,asking god if he,False,2134937ce63a4e3e82c3d743751fa523,123.23300000000002,train,True
2134937ce63a4e3e82c3d743751fa523-53.wav,askin' god if he,111.889,114.248,"[{'word': 'askin', 'start': 0.0, 'end': 0.506}, {'word': 'god', 'start': 0.674, 'end': 1.264}, {'word': 'if', 'start': 1.348, 'end': 1.601}, {'word': 'he', 'start': 1.685, 'end': 2.359}]",0.0,2.359000000000009,False,askin' god if he,asking god if he,True,2134937ce63a4e3e82c3d743751fa523,123.23300000000002,train,True
2134937ce63a4e3e82c3d743751fa523-76.wav,asking god if he,164.45,166.977,"[{'word': 'asking', 'start': 0.0, 'end': 0.505}, {'word': 'god', 'start': 0.674, 'end': 1.264}, {'word': 'if', 'start': 1.348, 'end': 1.601}]",0.0,2.5270000000000152,False,asking god if he,asking god if he,False,2134937ce63a4e3e82c3d743751fa523,123.23300000000002,train,True
215ff14501ff45d081a7ae2acf7a18f7-16.wav,if you have a vag and boobs.,34.436,36.514,"[{'word': 'if', 'start': 0.0, 'end': 0.091}, {'word': 'you', 'start': 0.136, 'end': 0.226}, {'word': 'have', 'start': 0.316, 'end': 0.587}, {'word': 'a', 'start': 0.723, 'end': 0.903}, {'word': 'vag', 'start': 1.039, 'end': 1.355}, {'word': 'and', 'start': 1.445, 'end': 1.626}, {'word': 'boobs', 'start': 1.716, 'end': 2.078}]",0.0,2.078000000000003,False,if you have a vag and boobs,if you have a vag and boobs,False,215ff14501ff45d081a7ae2acf7a18f7,55.36500000000001,train,True
215ff14501ff45d081a7ae2acf7a18f7-19.wav,"call me sexist, bitch it's still true.",42.79,47.306,"[{'word': 'call', 'start': 0.0, 'end': 0.587}, {'word': 'me', 'start': 0.678, 'end': 1.174}, {'word': 'sexist', 'start': 1.31, 'end': 2.619}, {'word': 'bitch', 'start': 2.755, 'end': 3.116}, {'word': 'its', 'start': 3.207, 'end': 3.387}, {'word': 'still', 'start': 3.432, 'end': 3.974}]",0.0,4.515999999999998,False,call me sexist bitch it's still true,call me sexist bitch it's still true,False,215ff14501ff45d081a7ae2acf7a18f7,55.36500000000001,train,True
215ff14501ff45d081a7ae2acf7a18f7-20.wav,"""just kidding about the bitch part.""",47.351,48.39,"[{'word': 'just', 'start': 0.0, 'end': 0.136}, {'word': 'kidding', 'start': 0.181, 'end': 0.361}, {'word': 'about', 'start': 0.407, 'end': 0.497}, {'word': 'the', 'start': 0.542, 'end': 0.587}, {'word': 'bitch', 'start': 0.632, 'end': 0.813}, {'word': 'part', 'start': 0.858, 'end': 1.039}]",0.0,1.0390000000000017,False,just kidding about the bitch part,just kidding about the bitch part,False,215ff14501ff45d081a7ae2acf7a18f7,55.36500000000001,train,True
215ff14501ff45d081a7ae2acf7a18f7-9.wav,grandma says this shit is like crack,19.67,24.231,"[{'word': 'grandma', 'start': 0.0, 'end': 1.174}, {'word': 'says', 'start': 1.31, 'end': 1.942}, {'word': 'this', 'start': 2.122, 'end': 2.574}, {'word': 'shit', 'start': 2.709, 'end': 3.116}, {'word': 'is', 'start': 3.206, 'end': 3.387}, {'word': 'like', 'start': 3.522, 'end': 4.019}, {'word': 'crack', 'start': 4.154, 'end': 4.561}]",0.0,4.561,False,grandma says this shit is like crack,grandma says this shit is like crack,False,215ff14501ff45d081a7ae2acf7a18f7,55.36500000000001,train,True
21e510f2b45d4e728d19ec128efead7f-13.wav,"i won't fuck us o- ver, i'm mis- ter no- vem- ber",85.459,88.901,"[{'word': 'wont', 'start': 0.411, 'end': 0.719}, {'word': 'fuck', 'start': 0.77, 'end': 0.976}, {'word': 'us', 'start': 1.027, 'end': 1.181}, {'word': 'o', 'start': 1.233, 'end': 1.489}, {'word': 'ver', 'start': 1.489, 'end': 1.746}, {'word': 'im', 'start': 1.849, 'end': 2.003}, {'word': 'mis', 'start': 2.029, 'end': 2.363}, {'word': 'ter', 'start': 2.363, 'end': 2.568}, {'word': 'no', 'start': 2.671, 'end': 2.876}, {'word': 'vem', 'start': 2.876, 'end': 3.159}, {'word': 'ber', 'start': 3.159, 'end': 3.442}]",0.0,3.441999999999993,False,i won't fuck us over i'm mister november,i won't fuck us over i'm mister november,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-14.wav,"i'm mis- ter no- vem- ber, i won't fuck us o- ver",88.952,92.188,"[{'word': 'mis', 'start': 0.205, 'end': 0.514}, {'word': 'ter', 'start': 0.514, 'end': 0.719}, {'word': 'no', 'start': 0.822, 'end': 0.976}, {'word': 'vem', 'start': 0.976, 'end': 1.336}, {'word': 'ber', 'start': 1.336, 'end': 1.592}, {'word': 'i', 'start': 1.644, 'end': 1.798}, {'word': 'wont', 'start': 1.849, 'end': 2.209}, {'word': 'fuck', 'start': 2.26, 'end': 2.466}, {'word': 'us', 'start': 2.517, 'end': 2.671}, {'word': 'o', 'start': 2.723, 'end': 2.979}]",0.0,3.236000000000004,False,i'm mister november i won't fuck us over,i'm mister november i won't fuck us over,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-15.wav,"won't fuck us o- ver, i'm mis- ter no- vem- ber",92.445,95.476,"[{'word': 'wont', 'start': 0.0, 'end': 0.411}, {'word': 'fuck', 'start': 0.462, 'end': 0.642}, {'word': 'us', 'start': 0.668, 'end': 0.873}, {'word': 'o', 'start': 0.925, 'end': 1.182}, {'word': 'ver', 'start': 1.182, 'end': 1.387}, {'word': 'im', 'start': 1.438, 'end': 1.618}, {'word': 'mis', 'start': 1.644, 'end': 1.952}, {'word': 'ter', 'start': 1.952, 'end': 2.158}, {'word': 'no', 'start': 2.26, 'end': 2.466}, {'word': 'vem', 'start': 2.466, 'end': 2.748}, {'word': 'ber', 'start': 2.748, 'end': 3.031}]",0.0,3.031000000000006,False,won't fuck us over i'm mister november,won't fuck us over i'm mister november,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-16.wav,"i'm mis- ter no- vem- ber, i won't fuck us o- ver",95.527,99.02,"[{'word': 'im', 'start': 0.0, 'end': 0.154}, {'word': 'mis', 'start': 0.206, 'end': 0.463}, {'word': 'ter', 'start': 0.463, 'end': 0.719}, {'word': 'no', 'start': 0.771, 'end': 1.002}, {'word': 'vem', 'start': 1.002, 'end': 1.284}, {'word': 'ber', 'start': 1.284, 'end': 1.541}, {'word': 'i', 'start': 1.593, 'end': 1.798}, {'word': 'wont', 'start': 1.798, 'end': 2.106}, {'word': 'fuck', 'start': 2.183, 'end': 2.415}, {'word': 'us', 'start': 2.466, 'end': 2.671}, {'word': 'o', 'start': 2.774, 'end': 3.082}]",0.0,3.492999999999995,False,i'm mister november i won't fuck us over,i'm mister november i won't fuck us over,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-25.wav,"i won't fuck us o- ver, i'm mis- ter no- vem- ber",144.637,148.027,"[{'word': 'wont', 'start': 0.359, 'end': 0.693}, {'word': 'fuck', 'start': 0.77, 'end': 1.002}, {'word': 'us', 'start': 1.027, 'end': 1.207}, {'word': 'o', 'start': 1.258, 'end': 1.515}, {'word': 'ver', 'start': 1.515, 'end': 1.746}, {'word': 'im', 'start': 1.798, 'end': 2.003}, {'word': 'mis', 'start': 2.003, 'end': 2.311}, {'word': 'ter', 'start': 2.311, 'end': 2.568}, {'word': 'no', 'start': 2.62, 'end': 2.877}, {'word': 'vem', 'start': 2.877, 'end': 3.133}]",0.0,3.3899999999999864,False,i won't fuck us over i'm mister november,i won't fuck us over i'm mister november,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-26.wav,"i'm mis- ter no- vem- ber, i won't fuck us o- ver",148.079,151.366,"[{'word': 'mis', 'start': 0.205, 'end': 0.513}, {'word': 'ter', 'start': 0.513, 'end': 0.77}, {'word': 'no', 'start': 0.822, 'end': 1.078}, {'word': 'vem', 'start': 1.078, 'end': 1.335}, {'word': 'ber', 'start': 1.335, 'end': 1.592}, {'word': 'i', 'start': 1.643, 'end': 1.849}, {'word': 'wont', 'start': 1.849, 'end': 2.157}, {'word': 'fuck', 'start': 2.234, 'end': 2.465}, {'word': 'us', 'start': 2.517, 'end': 2.697}, {'word': 'o', 'start': 2.748, 'end': 3.005}]",0.0,3.287000000000006,False,i'm mister november i won't fuck us over,i'm mister november i won't fuck us over,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-27.wav,"won't fuck us o- ver, i'm mis- ter no- vem- ber",151.675,154.577,"[{'word': 'fuck', 'start': 0.333, 'end': 0.565}, {'word': 'us', 'start': 0.59, 'end': 0.77}, {'word': 'o', 'start': 0.821, 'end': 1.053}, {'word': 'ver', 'start': 1.053, 'end': 1.309}, {'word': 'im', 'start': 1.361, 'end': 1.541}, {'word': 'mis', 'start': 1.566, 'end': 1.849}, {'word': 'ter', 'start': 1.849, 'end': 2.106}, {'word': 'no', 'start': 2.157, 'end': 2.414}, {'word': 'vem', 'start': 2.414, 'end': 2.645}, {'word': 'ber', 'start': 2.645, 'end': 2.902}]",0.0,2.901999999999987,False,won't fuck us over i'm mister november,won't fuck us over i'm mister november,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-28.wav,"i'm mis- ter no- vem- ber, i won't fuck us o- ver",154.654,157.916,"[{'word': 'mis', 'start': 0.18, 'end': 0.462}, {'word': 'ter', 'start': 0.462, 'end': 0.719}, {'word': 'no', 'start': 0.771, 'end': 1.027}, {'word': 'vem', 'start': 1.027, 'end': 1.284}, {'word': 'ber', 'start': 1.284, 'end': 1.644}, {'word': 'i', 'start': 1.695, 'end': 1.849}, {'word': 'wont', 'start': 1.901, 'end': 2.209}, {'word': 'fuck', 'start': 2.26, 'end': 2.466}, {'word': 'us', 'start': 2.517, 'end': 2.723}, {'word': 'o', 'start': 2.748, 'end': 3.031}, {'word': 'ver', 'start': 3.031, 'end': 3.262}]",0.0,3.2620000000000005,False,i'm mister november i won't fuck us over,i'm mister november i won't fuck us over,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-29.wav,"i won't fuck us o- ver, i won't fuck us o- ver",158.044,161.152,"[{'word': 'i', 'start': 0.0, 'end': 0.103}, {'word': 'wont', 'start': 0.154, 'end': 0.514}, {'word': 'fuck', 'start': 0.617, 'end': 0.771}, {'word': 'us', 'start': 0.797, 'end': 0.951}, {'word': 'o', 'start': 1.028, 'end': 1.285}, {'word': 'ver', 'start': 1.285, 'end': 1.541}, {'word': 'i', 'start': 1.593, 'end': 1.747}, {'word': 'wont', 'start': 1.798, 'end': 2.107}, {'word': 'fuck', 'start': 2.158, 'end': 2.363}, {'word': 'us', 'start': 2.415, 'end': 2.569}, {'word': 'o', 'start': 2.595, 'end': 2.877}]",0.0,3.107999999999976,False,i won't fuck us over i won't fuck us over,i won't fuck us over i won't fuck us over,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-30.wav,"i won't fuck us o- ver, i'm mis- ter no- vem- ber",161.281,164.877,"[{'word': 'wont', 'start': 0.205, 'end': 0.513}, {'word': 'fuck', 'start': 0.616, 'end': 0.77}, {'word': 'us', 'start': 0.822, 'end': 0.976}, {'word': 'o', 'start': 1.078, 'end': 1.335}, {'word': 'ver', 'start': 1.335, 'end': 1.592}, {'word': 'im', 'start': 1.644, 'end': 1.798}, {'word': 'mis', 'start': 1.849, 'end': 2.106}, {'word': 'ter', 'start': 2.106, 'end': 2.311}, {'word': 'no', 'start': 2.363, 'end': 2.62}, {'word': 'vem', 'start': 2.62, 'end': 2.979}, {'word': 'ber', 'start': 2.979, 'end': 3.596}]",0.0,3.596000000000004,False,i won't fuck us over i'm mister november,i won't fuck us over i'm mister november,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-39.wav,"i won't fuck us o- ver, i'm mis- ter no- vem- ber",223.541,226.906,"[{'word': 'wont', 'start': 0.411, 'end': 0.745}, {'word': 'fuck', 'start': 0.77, 'end': 0.976}, {'word': 'us', 'start': 1.002, 'end': 1.181}, {'word': 'o', 'start': 1.207, 'end': 1.49}, {'word': 'ver', 'start': 1.49, 'end': 1.747}, {'word': 'im', 'start': 1.798, 'end': 1.978}, {'word': 'mis', 'start': 2.003, 'end': 2.312}, {'word': 'ter', 'start': 2.312, 'end': 2.517}, {'word': 'no', 'start': 2.568, 'end': 2.825}, {'word': 'vem', 'start': 2.825, 'end': 3.134}, {'word': 'ber', 'start': 3.134, 'end': 3.365}]",0.0,3.365000000000009,False,i won't fuck us over i'm mister november,i won't fuck us over i'm mister november,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21e510f2b45d4e728d19ec128efead7f-40.wav,"i'm mis- ter no- vem- ber, i won't fuck us o- ver",226.957,230.425,"[{'word': 'im', 'start': 0.0, 'end': 0.18}, {'word': 'mis', 'start': 0.231, 'end': 0.514}, {'word': 'ter', 'start': 0.514, 'end': 0.771}, {'word': 'no', 'start': 0.822, 'end': 1.027}, {'word': 'vem', 'start': 1.027, 'end': 1.31}, {'word': 'ber', 'start': 1.31, 'end': 1.541}, {'word': 'i', 'start': 1.593, 'end': 1.772}, {'word': 'wont', 'start': 1.798, 'end': 2.106}, {'word': 'fuck', 'start': 2.158, 'end': 2.363}, {'word': 'us', 'start': 2.44, 'end': 2.646}, {'word': 'o', 'start': 2.697, 'end': 3.005}, {'word': 'ver', 'start': 3.005, 'end': 3.468}]",0.0,3.4680000000000177,False,i'm mister november i won't fuck us over,i'm mister november i won't fuck us over,False,21e510f2b45d4e728d19ec128efead7f,127.83500000000004,train,True
21f555e7021e4140ae96561f210eed6e-12.wav,"she laughs like god, her mind's like a diamond",57.53,62.395,"[{'word': 'laughs', 'start': 0.299, 'end': 0.973}, {'word': 'like', 'start': 1.197, 'end': 1.422}, {'word': 'god', 'start': 1.572, 'end': 2.021}, {'word': 'her', 'start': 2.32, 'end': 2.47}, {'word': 'minds', 'start': 2.545, 'end': 3.144}, {'word': 'like', 'start': 3.218, 'end': 3.668}, {'word': 'a', 'start': 3.742, 'end': 3.817}]",0.0,4.865000000000002,False,she laughs like god her mind's like a diamond,she laughs like god her mind's like a diamond,False,21f555e7021e4140ae96561f210eed6e,197.01,train,True
21f555e7021e4140ae96561f210eed6e-28.wav,"she laughs like god, her mind's like a diamond",124.745,129.611,"[{'word': 'she', 'start': 0.0, 'end': 0.225}, {'word': 'laughs', 'start': 0.3, 'end': 0.974}, {'word': 'like', 'start': 1.198, 'end': 1.423}, {'word': 'god', 'start': 1.497, 'end': 2.021}, {'word': 'her', 'start': 2.321, 'end': 2.471}, {'word': 'minds', 'start': 2.545, 'end': 3.144}, {'word': 'like', 'start': 3.219, 'end': 3.668}, {'word': 'a', 'start': 3.743, 'end': 3.818}, {'word': 'diamond', 'start': 3.893, 'end': 4.866}]",0.0,4.8659999999999854,False,she laughs like god her mind's like a diamond,she laughs like god her mind's like a diamond,False,21f555e7021e4140ae96561f210eed6e,197.01,train,True
21f555e7021e4140ae96561f210eed6e-41.wav,"she laughs like god, her mind's like a diamond",206.332,211.123,"[{'word': 'she', 'start': 0.0, 'end': 0.225}, {'word': 'laughs', 'start': 0.3, 'end': 0.898}, {'word': 'like', 'start': 1.123, 'end': 1.422}, {'word': 'god', 'start': 1.497, 'end': 2.021}, {'word': 'her', 'start': 2.321, 'end': 2.395}, {'word': 'minds', 'start': 2.545, 'end': 3.069}, {'word': 'like', 'start': 3.219, 'end': 3.593}, {'word': 'a', 'start': 3.668, 'end': 3.818}, {'word': 'diamond', 'start': 3.893, 'end': 4.791}]",0.0,4.790999999999997,False,she laughs like god her mind's like a diamond,she laughs like god her mind's like a diamond,False,21f555e7021e4140ae96561f210eed6e,197.01,train,True
22ac252da2044657af784acb5b15ccad-17.wav,today and god,59.069,60.592,"[{'word': 'and', 'start': 0.87, 'end': 1.088}, {'word': 'god', 'start': 1.088, 'end': 1.523}]",0.0,1.522999999999996,False,today and god,today and god,False,22ac252da2044657af784acb5b15ccad,127.91399999999992,train,True
22cf71f0eafb4ad583c7642c803be421-10.wav,by some stupid,58.343,59.362,"[{'word': 'by', 'start': 0.0, 'end': 0.314}, {'word': 'some', 'start': 0.431, 'end': 0.627}]",0.0,1.0189999999999984,False,by some stupid,by some stupid,False,22cf71f0eafb4ad583c7642c803be421,79.82499999999999,train,True
232adc308c5f4447b1e37db775c82dec-10.wav,babylon the scarlet whore,93.704,96.813,"[{'word': 'babylon', 'start': 0.0, 'end': 1.267}, {'word': 'the', 'start': 1.497, 'end': 1.843}, {'word': 'scarlet', 'start': 1.843, 'end': 2.534}]",0.0,3.109000000000009,False,babylon the scarlet whore,babylon the scarlet whore,False,232adc308c5f4447b1e37db775c82dec,152.225,train,True
232adc308c5f4447b1e37db775c82dec-13.wav,kill him now and save the young ones,105.219,108.673,"[{'word': 'kill', 'start': 0.0, 'end': 0.345}, {'word': 'him', 'start': 0.345, 'end': 0.691}, {'word': 'now', 'start': 0.691, 'end': 1.267}, {'word': 'and', 'start': 1.497, 'end': 1.727}, {'word': 'save', 'start': 1.727, 'end': 2.303}, {'word': 'the', 'start': 2.303, 'end': 2.533}, {'word': 'young', 'start': 2.533, 'end': 2.994}]",0.0,3.454000000000008,False,kill him now and save the young ones,kill him now and save the young ones,False,232adc308c5f4447b1e37db775c82dec,152.225,train,True
232adc308c5f4447b1e37db775c82dec-2.wav,seven holy paths to hell,5.963,8.266,"[{'word': 'holy', 'start': 0.576, 'end': 1.151}, {'word': 'paths', 'start': 1.151, 'end': 1.497}, {'word': 'to', 'start': 1.497, 'end': 1.727}, {'word': 'hell', 'start': 1.727, 'end': 2.303}]",0.0,2.303,False,seven holy paths to hell,seven holy paths to hell,False,232adc308c5f4447b1e37db775c82dec,152.225,train,True
2349ef4722504759a0d5a3dddda2bfa4-17.wav,"stroke me, stroke me",67.176,69.297,"[{'word': 'me', 'start': 0.632, 'end': 1.042}, {'word': 'stroke', 'start': 1.302, 'end': 1.525}, {'word': 'me', 'start': 1.637, 'end': 2.121}]",0.0,2.120999999999995,False,stroke me stroke me,stroke me stroke me,False,2349ef4722504759a0d5a3dddda2bfa4,102.82400000000008,train,True
2349ef4722504759a0d5a3dddda2bfa4-20.wav,"stroke me, stroke me,",72.385,74.544,"[{'word': 'stroke', 'start': 0.0, 'end': 0.596}, {'word': 'me', 'start': 0.707, 'end': 1.117}, {'word': 'stroke', 'start': 1.34, 'end': 1.563}, {'word': 'me', 'start': 1.675, 'end': 2.159}]",0.0,2.158999999999992,False,stroke me stroke me,stroke me stroke me,False,2349ef4722504759a0d5a3dddda2bfa4,102.82400000000008,train,True
2349ef4722504759a0d5a3dddda2bfa4-22.wav,"stroke me, stroke me",77.707,79.865,"[{'word': 'me', 'start': 0.707, 'end': 1.116}, {'word': 'stroke', 'start': 1.302, 'end': 1.526}]",0.0,2.1580000000000013,False,stroke me stroke me,stroke me stroke me,False,2349ef4722504759a0d5a3dddda2bfa4,102.82400000000008,train,True
2349ef4722504759a0d5a3dddda2bfa4-24.wav,"stroke me, stroke me",83.028,85.112,"[{'word': 'stroke', 'start': 0.0, 'end': 0.559}, {'word': 'me', 'start': 0.633, 'end': 1.08}, {'word': 'stroke', 'start': 1.266, 'end': 1.526}]",0.0,2.083999999999989,False,stroke me stroke me,stroke me stroke me,False,2349ef4722504759a0d5a3dddda2bfa4,102.82400000000008,train,True
